"sex","height","weight","income","waga","woje","class","age","age6","education"
1,178,104,1500,1.317705,10,6,48,4,60
2,176,75,1500,1.26606720792,10,6,36,3,30
1,182,102,900,1.620113,10,6,72,6,50
2,163,60,1050,0.45281,10,5,73,6,60
2,162,74,1300,0.603245,10,5,72,6,60
2,158,88,1735,0.545979,10,5,78,6,60
1,173,75,1400,0.461772,10,5,80,6,60
1,173,75,1800,0.67462,10,4,55,4,50
2,164,70,2500,0.846658,10,4,40,3,11
2,155,52,1600,0.399806,10,6,94,6,70
2,164,54,1300,0.272493,10,6,55,4,40
1,176,92,1102,0.302747,10,6,55,4,60
1,179,89,3000,0.415929,10,6,25,2,30
2,156,84,1000,2.07493,10,6,76,6,60
1,164,85,400,1.923798156,10,6,51,4,60
1,176,98,100,2.560231,10,6,38,3,50
1,178,85,4000,1.517521,10,6,47,4,50
2,160,80,1000,0.484861,10,6,83,6,60
2,170,65,1600,0.132462,10,6,31,2,12
1,175,90,1600,0.11554,10,6,32,2,30
1,172,81,1200,0.224686,10,6,34,2,60
1,175,82,1200,0.163545,10,6,58,4,60
1,173,95,4000,0.097322,10,6,48,4,11
2,160,63,1200,0.095657,10,6,45,4,20
2,161,68,905,0.5161156406,10,6,71,6,60
2,160,79,1200,0.164441,10,6,52,4,50
1,171,92,920,0.182951,10,6,58,4,30
1,182,82,500,0.251348,10,6,25,2,30
1,190,115,1500,1.208442,10,6,42,3,50
1,176,108,2200,0.44919307752,10,6,54,4,60
2,158,64,540,0.415356,10,6,54,4,50
2,160,72,1350,0.19001898144,10,6,74,6,60
1,172,77,920,0.20378112456,10,6,77,6,60
2,176,88,840,1.1995981932,10,6,59,4,50
1,178,76,760,1.32336712968,10,6,63,5,50
1,170,90,1530,0.19117016712,10,6,68,6,30
2,160,90,1490,0.17825945496,10,6,93,6,60
2,162,76,740,0.17825945496,10,6,68,6,30
2,168,85,900,0.307004,10,6,68,6,60
2,168,65,1600,0.177649,10,6,46,4,30
1,176,105,6000,0.317969,10,6,33,2,60
2,164,75,3500,0.26679,10,6,34,2,40
1,176,110,1737,0.14858798952,10,6,68,6,50
2,165,100,1200,0.13855258416,10,6,65,6,60
2,160,68,1900,0.707075,10,4,44,3,50
2,169,80,880,0.145568,10,6,60,5,40
2,163,70,2100,1.0798596392,10,4,74,6,12
2,160,60,1050,0.1426536126,10,5,64,5,50
1,180,75,1600,1.550623,10,6,25,2,12
1,176,80,1400,1.12867,10,6,56,4,20
2,156,65,1300,1.07984193072,10,6,55,4,20
2,164,70,2000,0.144263,10,6,44,3,11
1,176,85,2000,0.12026648328,10,6,56,4,11
2,164,70,1000,0.119247,10,6,79,6,60
2,160,65,1400,1.0403230212,10,4,67,6,30
1,167,70,1500,0.46893649656,10,4,79,6,60
2,164,65,2500,1.0462826818,10,1,54,4,11
1,182,75,2000,0.819081,10,1,63,5,30
2,173,59,1500,0.860414,10,1,65,6,11
2,170,60,1400,0.73952146824,10,1,51,4,60
2,158,75,1200,0.834851,10,1,50,4,30
2,152,52,3000,1.78742251392,10,1,44,3,11
1,175,65,1200,2.02604853024,10,1,42,3,12
1,175,72,1960,0.524661,10,1,73,6,50
2,170,77,4000,1.308502,10,1,65,6,10
1,176,84,2000,1.334401,10,1,68,6,11
1,180,96,5000,1.429693,10,1,38,3,30
2,170,70,2600,1.261305,10,1,35,3,40
2,164,72,1430,1.410901,10,1,61,5,50
2,176,70,1900,0.467798,10,1,36,3,11
1,186,107,3564,1,10,1,49,4,11
2,155,60,1470,0.562365,10,1,78,6,20
2,164,81,730,0.753024,10,1,61,5,30
2,164,60,1300,1.2495114364,10,1,70,6,60
1,178,70,1880,0.5074433653,10,1,82,6,11
1,178,90,2200,1.3369106965,10,1,48,4,40
2,164,67,1400,1.1827235317,10,1,47,4,40
1,178,100,3300,1.190925357,10,1,53,4,50
1,174,66,2000,0.792326,10,1,60,5,30
2,164,52,1200,0.738895,10,1,56,4,30
1,180,85,1060,0.645904,10,1,65,6,50
1,170,73,5000,1.1034461204,10,1,75,6,11
2,162,57,2000,1.03277406192,10,1,41,3,11
1,172,89,2000,0.454844,10,1,59,4,50
2,158,60,2000,0.50956814256,10,1,57,4,30
2,160,82,1500,0.57398989632,10,1,86,6,60
1,169,63,2800,0.95397683712,10,1,78,6,20
2,165,80,1620,1.032,10,1,72,6,11
1,182,96,2000,1.941457,10,1,58,4,30
2,156,77,1400,1.989807,10,1,61,5,40
1,178,80,1000,2.433184,10,1,30,2,50
2,167,86,1390,1,10,1,85,6,40
1,168,72,1790,0.5016097853,10,1,80,6,11
2,156,56,1100,0.638348,10,1,24,1,20
1,174,80,3000,1.065444,10,1,53,4,30
2,170,70,1700,1.170742,10,1,28,2,11
1,194,100,2000,1.8186411466,10,1,28,2,11
2,164,75,1800,1.6114963662,10,1,51,4,30
2,156,72,2500,1.038714,10,1,60,5,11
1,175,64,1800,1.227013,10,1,92,6,60
1,178,80,2500,1.330606,10,1,54,4,30
1,180,92,4500,1.84146021144,10,1,60,5,11
1,190,83,2000,1.921095,10,1,31,2,12
2,164,68,2000,1.7172809724,10,1,57,4,11
2,151,80,1000,0.63939595104,10,1,56,4,40
2,147,60,600,0.787245,10,1,28,2,11
1,175,85,1100,0.979172,10,1,53,4,50
2,178,80,2000,0.4660955148,10,4,54,4,11
2,164,59,2500,0.971153,10,4,68,6,40
1,170,72,1600,0.370896,10,4,68,6,30
2,167,60,1700,1.009525,10,4,23,1,20
2,164,56,1600,0.904274,10,4,53,4,40
1,175,89,1400,1.020511,10,4,25,2,40
1,174,64,1400,1.291761,10,4,21,1,51
1,175,61,360,1.291761,10,4,18,1,60
2,153,84,2000,0.585657,10,4,58,4,20
1,178,90,1560,0.628007,10,4,60,5,11
2,156,65,1000,0.44406535848,10,4,78,6,40
1,168,86,2000,0.910177,12,4,62,5,11
1,184,58,600,1.335359,12,4,19,1,51
1,168,74,2500,1.11913849896,12,6,64,5,50
2,168,52,2400,1.15158110112,12,6,26,2,11
2,168,96,770,0.92026399776,12,6,58,4,30
2,170,58,1738,1.22095624848,12,6,40,3,50
2,168,93,1400,2.506067,12,6,44,3,50
1,169,117,600,2.481164,12,6,48,4,50
2,150,62,965,2.226266,12,6,78,6,60
1,160,59,1100,1.20473335296,12,6,82,6,70
1,180,65,1350,0.42442504656,12,6,75,6,60
2,156,90,3000,0.60342325872,12,6,62,5,30
2,160,80,800,0.50134614696,12,6,61,5,40
2,164,72,600,0.303492,12,6,49,4,50
1,160,85,870,0.23952528048,12,6,65,6,60
1,167,90,1250,0.3411995079,12,6,74,6,60
2,152,54,1500,0.4229618361,12,6,40,3,30
2,160,86,850,0.54703960848,12,6,75,6,60
1,170,79,8000,1.89226438464,12,4,45,4,30
2,155,53,2600,1.63769928312,12,4,48,4,11
1,160,73,940,0.430732,12,6,78,6,70
1,180,72,639,0.572079,12,6,34,2,70
1,178,82,2100,2.736583,12,6,40,3,30
2,168,72,1800,2.382081,12,6,35,3,11
2,161,53,1800,0.43636846512,12,6,40,3,11
2,162,58,1500,1.926629,12,6,45,4,30
1,176,79,300,1.593451,12,6,62,5,60
2,167,100,1580,0.693225,12,4,70,6,40
2,160,60,1700,1.20033482448,12,6,76,6,60
1,160,60,1700,1.14578371728,12,6,76,6,60
2,160,55,2050,1,12,6,64,5,12
1,172,80,2500,2.533932,12,6,40,3,30
2,175,75,300,0.4984059996,12,6,54,4,50
1,180,90,1400,0.477148,12,6,52,4,50
2,154,85,1300,0.747048288,12,6,80,6,60
1,176,96,2000,0.705245,12,6,36,3,50
2,165,105,6000,1.688756,12,4,45,4,11
1,176,91,1900,0.240944,12,6,57,4,50
1,168,77,1400,0.2322,12,6,70,6,50
2,165,61,1100,0.243255,12,6,68,6,50
2,165,72,1400,1,12,6,63,5,60
1,182,75,1100,0.70605136,12,6,69,6,60
2,165,83,1000,0.7396659534,12,6,65,6,60
2,172,88,1200,0.948892,12,6,23,1,50
1,174,76,2399,2.879461,12,6,33,2,12
2,176,73,1300,0.595022,12,4,80,6,50
1,179,70,2000,1,12,6,34,2,50
2,160,55,1100,1.963955,12,6,32,2,30
1,176,80,900,1.739235,12,6,59,4,50
2,170,82,900,0.66291181512,12,6,85,6,60
1,180,90,2000,2.627563,12,6,39,3,50
2,160,65,830,0.591452,12,6,89,6,60
1,181,88,1800,1.4195246172,12,6,49,4,30
2,162,72,1600,1.43377147008,12,6,44,3,50
2,154,76,3000,0.386497,12,6,57,4,11
2,172,70,1900,1,12,6,32,2,11
1,176,76,800,1,12,6,64,5,50
1,180,75,3000,1,12,6,34,2,50
2,169,79,1000,1,12,6,64,5,50
1,178,86,3200,1.371773,12,6,36,3,50
2,170,79,1600,1.45308545328,12,6,67,6,70
2,170,82,2000,0.79961803776,12,6,65,6,30
1,170,75,2000,0.69151500576,12,6,46,4,30
1,170,110,1000,0.76327862424,12,6,71,6,60
2,160,62,1200,0.15273459648,12,6,94,6,70
2,174,95,840,0.1297980456,12,6,53,4,50
1,176,98,640,0.17773435272,12,6,24,1,50
1,170,95,640,0.1302285444,12,6,56,4,50
1,183,88,1800,0.50253772512,12,6,55,4,50
1,190,75,1500,0.64523,12,6,23,1,40
2,164,90,1200,0.50087631864,12,6,52,4,30
2,148,60,620,0.57631671576,12,6,20,1,60
1,172,75,920,1.032,12,6,81,6,60
2,160,50,211,1.032,12,6,78,6,60
1,170,75,2000,1,12,6,23,1,50
2,165,56,900,1,12,6,23,1,30
2,168,90,900,0.97,12,6,63,5,50
1,170,56,860,2.151954,12,6,54,4,60
2,176,88,850,0.69380355864,12,6,59,4,60
1,180,90,3200,0.145943,12,6,44,3,50
2,168,72,2200,0.18194048544,12,6,35,3,50
2,150,70,800,0.171759,12,6,81,6,70
2,190,100,2500,0.667344,12,6,29,2,12
1,173,85,2000,0.843173,12,6,29,2,40
1,186,90,1400,0.6748148412,12,6,77,6,60
1,176,80,800,0.80281754736,12,6,64,5,50
2,156,60,1200,0.66015449688,12,6,58,4,50
2,170,56,1700,3.299406,12,6,31,2,20
1,180,96,1600,2.250634,12,6,31,2,50
1,180,94,1500,2.544774,12,6,29,2,50
2,170,72,1200,3.1044111054,12,6,51,4,60
1,180,95,1000,1.84805,12,6,54,4,50
1,185,102,1700,0.517819,12,6,53,4,30
1,195,78,1500,0.924486,12,6,26,2,50
1,198,95,1500,0.924486,12,6,26,2,50
1,178,96,1700,0.680057,12,6,74,6,40
1,180,92,1300,0.6726607008,12,6,35,3,50
1,186,110,2500,2.580145389,12,6,51,4,30
2,176,103,1500,2.694726,12,6,54,4,30
2,166,56,1500,3.18174,12,6,30,2,30
1,186,108,1500,4.27315341096,12,6,30,2,30
1,188,72,1500,4.020051,12,6,25,2,30
2,167,55,1200,0.693225,12,4,74,6,60
1,176,70,2400,0.55410935544,12,4,59,4,30
2,168,68,3800,0.56903,12,5,65,6,11
1,196,105,3000,2.853394,12,4,46,4,30
2,165,80,1700,2.554116,12,4,43,3,30
1,193,91,1430,2.651022,12,4,26,2,12
1,164,75,2500,0.46373543328,12,4,65,6,60
2,160,72,800,0.3327011652,12,4,62,5,50
2,162,68,1100,2.128212,12,6,36,3,20
1,174,76,3800,1.36686238992,12,6,53,4,50
2,167,82,850,1.3431934596,12,6,52,4,50
2,160,69,800,1.144571,12,6,69,6,60
1,184,76,1200,1.148552,12,6,35,3,30
1,170,83,2000,1.000582,12,6,59,4,50
2,155,65,1300,1.143366,12,6,60,5,50
2,160,55,2600,1.7758713276,12,6,69,6,60
2,167,60,1300,1.45932,12,6,38,3,30
2,167,75,1300,0.654836,12,6,60,5,50
2,158,75,1060,1.287564,12,6,77,6,60
1,172,72,2500,0.44775170376,12,6,60,5,50
1,174,75,2500,0.58212260328,12,6,28,2,40
1,171,83,3000,1.5623970708,12,6,55,4,30
1,170,60,2500,2.185512,12,6,29,2,30
2,160,80,2200,0.720152,12,4,47,4,11
2,164,90,900,0.720104,12,4,81,6,60
2,162,50,2300,1.02389,12,6,30,2,11
2,156,60,1400,1.28505167352,12,6,82,6,70
1,187,75,2000,1.1031186872,12,6,28,2,30
2,160,65,1400,0.739443901,12,6,54,4,30
1,175,100,1800,0.53351982024,12,6,50,4,50
2,150,73,1450,0.61692497664,12,6,76,6,60
2,158,55,850,0.582368,12,6,25,2,11
1,160,85,3500,0.47202226944,12,6,53,4,50
1,170,65,2000,0.650992,12,6,25,2,50
2,163,61,2500,0.334343,12,4,49,4,11
1,170,73,3200,1.386939,12,1,28,2,20
2,168,70,1600,2.266007106,12,1,35,3,11
1,176,72,4500,1.386939,12,1,26,2,11
2,150,60,600,0.609742,12,1,61,5,60
2,163,77,1450,0.82006,12,1,72,6,40
2,160,70,1000,0.33952643136,12,1,85,6,60
2,167,85,2800,1.633132,12,1,61,5,11
1,173,70,1900,0.46817,12,1,62,5,50
2,156,70,850,0.449116,12,1,64,5,50
1,175,82,1300,0.53653118592,12,1,63,5,12
2,168,80,1600,0.546733476,12,1,65,6,20
1,182,95,2000,4.9292687783,12,1,30,2,40
2,162,62,1800,4.1059605785,12,1,56,4,12
2,158,68,1800,1.166669,12,1,58,4,30
1,175,80,2000,1.422257,12,1,58,4,30
1,182,82,5300,0.53258,12,1,28,2,11
2,164,60,1880,0.807679,12,1,27,2,11
2,168,90,2200,0.865110505,12,1,58,4,11
1,180,80,5500,1.154977,12,1,34,2,11
2,161,63,2400,1.154977,12,1,34,2,11
1,175,97,3000,1,12,1,33,2,40
2,163,87,1800,4.395953,12,1,32,2,11
1,175,76,12000,2.114656,12,1,36,3,11
2,165,55,10500,1.731671,12,1,36,3,11
2,163,48,1850,3.4045224512,12,1,32,2,11
2,172,63,2800,0.877383,12,1,46,4,11
2,162,71,1000,1.921762,12,1,51,4,40
1,182,82,3500,5.922843183,12,1,35,3,12
2,165,60,2200,5.558704,12,1,32,2,20
2,168,56,2050,2.0975662471,12,1,35,3,11
1,178,78,1700,2.722367,12,1,37,3,50
2,168,71,970,2.155346,12,1,65,6,60
2,164,64,2755,0.8494097067,12,1,55,4,11
2,171,53,2310,0.954795,12,1,26,2,11
2,155,55,1500,2.63502044016,12,1,68,6,20
1,176,85,6000,4.2216160065,12,1,35,3,11
2,164,60,3000,2.7548347648,12,1,44,3,11
2,172,82,1600,0.923391,12,1,56,4,20
1,190,80,1700,1.108545,12,1,27,2,30
1,170,72,2800,3.044939,12,1,74,6,11
1,175,95,1700,1.60265030304,12,1,77,6,50
2,157,68,1200,1.2213729288,12,1,73,6,50
2,165,70,6500,0.9274978204,12,4,62,5,11
1,170,96,1950,0.9668471993,12,4,62,5,11
2,161,57,1200,0.215504,12,4,67,6,30
1,170,68,3000,1.235798,12,4,90,6,50
1,180,92,2500,1.860582,12,4,48,4,50
2,170,70,2000,1.610279,12,4,46,4,30
2,164,70,1150,1,12,3,57,4,30
1,175,83,2500,1,12,3,58,4,11
2,160,70,2500,1,12,3,76,6,11
2,150,62,1600,1.032,12,3,59,4,50
2,178,68,2500,1.814253,12,3,47,4,10
1,187,86,1200,2.096261,12,3,49,4,30
2,162,62,1800,1,12,3,75,6,11
2,171,62,3200,0.7335199946,14,5,55,4,11
2,161,85,1600,0.979863102,14,5,74,6,30
1,176,74,4000,1.031802,14,5,39,3,50
1,168,80,1380,0.73565123088,14,6,83,6,60
2,150,55,700,0.7588099404,14,6,62,5,60
1,167,70,591,0.685604,14,6,62,5,60
2,160,65,1100,1.25687,14,6,75,6,60
1,175,80,2500,1.275958,14,6,50,4,60
2,163,54,1345,0.520606,14,6,23,1,12
2,160,54,1200,0.37465,14,6,46,4,30
1,180,85,3000,0.80106685224,14,5,78,6,30
2,158,63,1200,0.5714113927,14,5,72,6,11
2,167,88,1930,0.5629037749,14,4,70,6,12
1,168,65,2700,2.331137,14,4,55,4,30
2,160,60,911,0.5871893448,14,4,73,6,60
1,175,60,1580,0.7286593052,14,4,77,6,60
2,168,85,5000,1,14,6,36,3,11
1,174,80,3000,1,14,6,37,3,12
1,180,84,4000,1.3592514261,14,6,60,5,50
2,164,65,2140,1.2543561305,14,6,57,4,11
1,184,78,1700,1.463588768,14,6,27,2,12
1,182,140,2000,0.760269,14,6,60,5,50
1,167,80,1200,0.771223,14,6,65,6,50
1,178,100,2100,1.175495,14,6,42,3,50
2,167,70,2000,1.119383,14,6,32,2,30
1,180,98,1800,1.175495,14,6,38,3,12
1,180,75,2600,1.258579,14,5,31,2,30
2,167,60,1300,1.090552,14,5,28,2,40
1,185,90,3500,1.473678,14,5,30,2,30
2,170,58,2000,1.50533312616,14,5,30,2,50
1,178,80,3000,0.666594,14,6,52,4,30
1,170,67,2000,0.32251694544,14,6,64,5,60
2,158,62,750,0.315921,14,6,64,5,50
1,175,80,720,0.437998,14,6,78,6,60
2,167,72,720,0.431065,14,6,74,6,40
1,180,92,980,0.25085,14,6,74,6,60
2,165,72,900,0.246879,14,6,65,6,50
2,158,60,1200,1,14,6,81,6,70
1,170,60,500,1,14,6,38,3,70
1,185,70,2000,0.405605,14,6,28,2,30
2,164,92,900,0.376069,14,6,66,6,40
1,180,80,3969,0.6046251627,14,5,68,6,11
2,160,80,2600,1.920504,14,5,49,4,50
1,178,75,2300,2.302967,14,5,28,2,12
1,172,88,2000,2.098343,14,5,53,4,50
2,158,61,700,1.237101,14,4,68,6,60
2,154,61,600,1.336204,14,4,30,2,60
1,168,60,500,1.455896,14,4,59,4,60
2,158,61,250,1.285981,14,4,47,4,60
2,155,53,1500,0.625557,14,4,75,6,50
1,176,92,3000,1.393259,14,6,40,3,50
1,180,84,698,0.681933,14,6,56,4,50
2,156,64,600,0.743038,14,6,27,2,30
2,168,94,300,0.699733,14,6,55,4,50
1,175,75,1200,0.35157295704,14,6,55,4,50
1,188,96,2000,0.257654,14,6,40,3,50
2,164,68,1000,0.241102,14,6,38,3,30
1,172,79,1000,0.253985,14,6,71,6,50
1,176,80,1500,0.249693,14,6,39,3,60
2,156,68,1000,0.252643,14,6,64,5,30
1,182,100,600,0.261266,14,6,26,2,30
2,165,63,1500,1.09469254488,14,6,66,6,40
2,168,70,1300,0.74243610456,14,6,43,3,40
1,170,70,800,0.79340609952,14,6,44,3,30
2,170,80,5500,0.331458,14,6,41,3,11
2,160,80,1000,1.39437285768,14,6,74,6,60
2,176,70,1650,0.614946,14,6,27,2,11
1,185,100,1800,0.614946,14,6,28,2,12
2,165,56,2000,0.49011172272,14,6,33,2,50
1,170,75,1000,0.550545,14,6,59,4,60
2,155,60,770,0.461082,14,6,57,4,60
2,154,62,1400,1.49270516136,14,4,80,6,50
2,156,73,3000,0.367597,14,6,57,4,20
2,172,85,4000,1.580616,14,5,35,3,11
1,173,70,1700,1.703127,14,5,35,3,11
2,160,54,2000,1.07175386808,14,6,34,2,40
2,158,54,1020,1.239114,14,6,82,6,70
1,170,73,1360,1.61107,14,6,81,6,30
2,167,73,1700,1.00104,14,6,40,3,11
2,170,98,882,1.08760047576,14,6,64,5,60
2,161,62,1280,1.047528,14,4,52,4,30
1,170,65,960,0.732172,14,4,75,6,50
2,165,72,914,0.59002,14,4,75,6,50
2,160,55,1000,1.134335,14,4,66,6,30
1,180,80,3500,2.1858292534,14,4,43,3,12
2,158,80,1600,1.985509,14,4,61,5,50
2,160,80,1500,2.156017,14,4,40,3,11
1,181,78,1000,3.367604,14,4,17,1,51
2,160,74,1050,1.308315,14,4,78,6,60
1,178,85,3800,1.3893912758,14,4,54,4,30
2,158,60,3000,1.3213002246,14,4,29,2,11
2,158,75,2650,1.2716376408,14,4,53,4,30
2,162,46,2800,0.8222176967,14,5,28,2,40
2,157,68,1100,0.809051,14,5,80,6,60
2,160,65,700,0.795851,14,5,58,4,30
2,168,80,2650,1.27222,14,6,41,3,11
2,160,68,1245,1.46223222408,14,6,61,5,50
1,175,85,2000,0.267947,14,6,49,4,50
2,158,90,1000,0.263939,14,6,83,6,60
2,168,64,800,0.25423983576,14,6,50,4,30
1,175,80,2400,0.900015,14,4,68,6,50
2,160,65,1800,1.404291,14,4,79,6,11
2,165,80,1500,1.404291,14,4,73,6,40
1,175,80,1600,0.21191489448,14,6,76,6,60
2,168,50,1300,0.296985,14,6,23,1,30
2,159,59,2100,0.905896,14,6,49,4,30
1,175,93,2300,0.25404425112,14,6,55,4,50
2,166,85,1500,0.25555578024,14,6,51,4,40
2,167,56,1150,0.35511473976,14,6,22,1,40
2,165,57,1250,0.221058,14,6,25,2,51
2,170,65,926,0.225211,14,6,66,6,60
2,168,80,550,0.217226,14,6,44,3,50
1,186,90,5000,0.357791,14,6,26,2,30
1,176,80,3000,0.336774,14,6,49,4,50
2,173,62,1300,0.300619,14,6,47,4,40
2,158,65,1000,0.35262209856,14,6,89,6,60
2,164,58,480,1,14,6,26,2,60
2,155,40,1280,0.97,14,6,54,4,60
1,175,110,1200,1,14,6,61,5,50
1,178,70,640,1,14,6,30,2,50
1,159,65,1290,0.7185483938,14,6,70,6,50
1,178,95,1690,0.69331,14,6,55,4,50
2,164,60,1400,0.697435,14,6,51,4,50
1,187,100,1200,0.830073,14,6,33,2,50
2,167,65,1200,1.594779,14,5,85,6,60
1,174,76,3750,1.0923312687,14,5,62,5,30
1,177,75,2700,1.783757,14,5,59,4,50
2,175,68,1300,1.575578,14,5,54,4,30
1,170,112,1162,0.48852791232,14,6,35,3,50
2,165,70,1000,1,14,6,78,6,60
1,176,83,1300,0.600209,14,6,57,4,50
2,152,52,1100,0.666277,14,6,95,6,60
1,185,102,4000,0.76385049672,14,6,28,2,40
2,170,56,3000,0.653991,14,6,28,2,30
2,176,61,2000,0.653991,14,6,31,2,50
2,170,55,1300,0.653991,14,6,28,2,30
1,189,78,1300,0.87333962856,14,6,21,1,50
2,175,76,300,0.6417939888,14,6,52,4,50
2,158,92,800,0.923567,14,6,60,5,50
1,168,69,2500,0.8588375247,14,6,36,3,50
2,173,55,1700,0.8178415708,14,6,29,2,30
1,166,84,900,0.8345820636,14,6,64,5,50
2,170,70,1200,0.256859,14,6,36,3,60
2,156,78,1000,0.311311,14,6,75,6,60
1,164,85,770,0.24323288496,14,6,59,4,50
2,165,75,1000,0.28160148912,14,6,60,5,50
2,155,60,1000,0.254014,14,6,91,6,70
1,164,73,2000,1,14,6,60,5,60
2,165,80,2000,0.448235,14,6,35,3,30
1,170,82,1400,0.485718,14,6,39,3,50
1,168,85,1500,0.79268860152,14,6,53,4,11
1,176,96,1000,0.79338909216,14,6,86,6,60
1,187,60,3000,0.664155,14,6,31,2,20
2,165,75,1850,0.604435,14,6,29,2,11
2,158,72,1400,0.955155,14,3,62,5,40
1,178,110,1370,1.190433,14,3,65,6,50
2,162,70,629,1.039894,14,3,61,5,60
1,176,98,500,2.289487,14,4,56,4,60
2,156,71,1950,1.1288937018,14,3,67,6,20
1,175,66,2049,1.4674972666,14,3,85,6,30
1,170,58,1600,1.4674972666,14,3,76,6,30
1,185,75,1600,0.48361916304,14,6,78,6,60
2,165,70,1200,0.47596372512,14,6,77,6,60
2,160,52,700,0.83841288888,14,6,36,3,30
2,167,85,1500,0.497491854,14,6,45,4,50
1,185,70,1500,0.49454851776,14,6,57,4,50
2,168,93,870,1.0028507378,14,6,66,6,60
2,162,57,1000,1,14,6,44,3,20
1,165,70,810,1,14,6,74,6,60
1,182,75,1400,1.032,14,6,44,3,30
2,162,67,810,1,14,6,67,6,60
1,170,75,1850,1.765153,14,6,79,6,70
1,178,108,1500,0.578669,14,6,51,4,50
2,156,55,2200,0.4574684027,14,6,25,2,12
2,164,64,1500,0.526636,14,6,48,4,30
1,174,65,1500,0.544678,14,6,25,2,40
1,165,80,1100,0.4430444057,14,6,82,6,60
2,165,79,1100,0.4925969232,14,6,82,6,60
2,165,67,3720,0.92578,14,6,37,3,50
2,152,50,1600,0.4126984989,14,6,23,1,40
2,150,73,570,0.2969960259,14,6,48,4,50
2,168,54,2000,0.753185,14,6,45,4,30
1,176,89,2500,0.843769,14,6,48,4,50
2,169,65,2200,0.622913,14,6,43,3,30
1,181,78,1900,0.665677,14,6,44,3,30
1,180,120,2000,0.52787,14,6,47,4,60
2,156,69,1400,0.501538,14,6,42,3,40
2,165,70,1400,0.654769,14,6,24,1,30
2,160,50,1420,0.626762,14,6,90,6,60
1,192,80,1600,0.97,14,6,35,3,30
1,175,85,1500,0.97,14,6,40,3,50
1,169,65,1450,0.97,14,6,63,5,60
2,165,88,4000,0.203228,14,6,46,4,30
2,168,76,850,0.206235871,14,6,25,2,12
1,175,85,2200,0.1775834124,14,6,27,2,50
1,165,60,850,0.269678,14,6,71,6,30
2,165,58,1600,1.582751,14,6,28,2,11
1,175,85,1000,1.74157598616,14,6,66,6,60
2,170,95,800,1.58434932072,14,6,59,4,50
2,175,62,620,1.68240100296,14,6,29,2,30
2,176,70,1000,0.79514,14,6,63,5,30
1,183,102,1500,0.478314,14,6,40,3,50
1,182,92,2500,1,14,6,50,4,30
2,171,59,1600,1,14,6,44,3,50
2,169,85,4000,1.6388664132,14,6,51,4,11
2,176,69,2200,1.670012,14,6,25,2,12
1,189,95,2100,1.83597002304,14,6,51,4,11
1,178,81,2000,1.06104,14,6,43,3,50
2,158,58,1900,0.992877,14,6,40,3,50
1,173,74,1930,0.2858086848,14,6,74,6,60
2,170,77,830,0.28128472704,14,6,73,6,60
1,165,79,200,0.268643,14,6,49,4,50
1,166,100,1600,0.224484,14,6,53,4,50
2,180,90,1800,1.073163,14,6,48,4,50
2,170,110,1500,0.766092,14,6,49,4,60
1,170,86,1300,0.858228,14,6,52,4,50
1,178,67,1280,1.04248,14,6,21,1,50
2,162,72,2500,1.534536,14,6,47,4,30
2,169,58,1350,1.662149,14,6,25,2,11
1,179,93,1400,1.614597,14,4,57,4,30
2,160,66,1280,0.234942,14,6,66,6,60
2,150,55,1580,1.311783,14,6,90,6,60
1,179,85,2100,0.97,14,6,30,2,30
1,175,84,980,0.49611744672,14,6,77,6,60
2,164,70,980,0.557292,14,6,68,6,50
1,175,74,1600,1.334276,14,6,28,2,30
2,162,52,1250,1.557816,14,6,20,1,40
1,178,80,1000,1.18460620536,14,6,59,4,50
2,160,75,1000,1.075947377,14,6,57,4,60
2,165,70,1250,0.4583801348,14,6,30,2,40
1,175,90,1000,0.53558515152,14,6,54,4,50
2,168,89,1000,0.449769,14,6,54,4,30
1,178,85,2500,1,14,5,44,3,50
2,162,55,1500,1,14,5,41,3,50
1,170,74,1970,0.87551444472,14,5,61,5,50
2,156,70,855,0.697018,14,5,58,4,50
2,167,85,2600,1.2309935835,14,5,72,6,12
2,156,46,1200,1.065946,14,4,29,2,12
1,173,80,2500,0.908362,14,4,63,5,30
2,169,69,1400,0.82705090944,14,4,62,5,11
2,161,64,1280,0.781448,14,4,89,6,50
2,154,57,700,0.4582048524,14,6,69,6,60
1,161,70,1300,0.46557435408,14,6,74,6,60
2,167,70,4000,0.97,14,6,35,3,12
1,175,80,3000,0.97,14,6,38,3,12
2,164,70,1500,0.97,14,6,42,3,30
1,170,82,3000,1.032,14,4,60,5,50
2,160,75,2500,1.032,14,4,61,5,20
1,173,95,2100,1.821533,14,4,34,2,12
1,180,110,2000,0.26163378552,14,6,69,6,12
2,162,69,1600,0.25749249336,14,6,67,6,60
2,165,75,1300,0.64493,14,6,55,4,50
1,174,90,2000,1.7125029672,14,6,71,6,50
2,158,62,1000,0.41939,14,6,82,6,70
1,160,70,2000,0.454974,14,6,71,6,50
2,150,62,1000,0.447772,14,6,70,6,60
1,175,95,1500,0.188395,14,6,53,4,50
2,154,45,1300,0.185577,14,6,87,6,70
2,158,62,1200,0.16817,14,6,50,4,40
1,185,110,2000,0.2631,14,6,42,3,30
1,180,100,2000,0.195479,14,6,45,4,50
2,172,58,2000,0.195479,14,6,20,1,40
2,162,62,1800,0.237793,14,6,35,3,40
2,170,56,1600,0.237793,14,6,22,1,30
